id,type,name,latitude,longitude
494,tram_stop,ЦПКиО (Центральный парк культуры и отдыха),56.8185342,60.6386802
495,tram_stop,Улица Декабристов,56.8246066,60.6263283
496,bus_stop,Луначарского,56.8248199,60.6251295
497,bus_stop,Луначарского,56.8249883,60.6268097
498,bus_stop,Телестудия,56.8283196,60.624748
499,bus_stop,Дом Кино,56.8361764,60.6213166
500,bus_stop,Белинского,56.8287134,60.6180591
501,tram_stop,Управление Cвердловской железной дороги,56.8514897,60.5944448
502,tram_stop,Улица Папанина,56.8428644,60.5828354
503,tram_stop,Улица Папанина,56.8432656,60.5833152
504,bus_stop,Площадь Коммунаров,56.8362245,60.5808627
505,bus_stop,ТЦ «Алатырь»,56.8320155,60.5823874
506,bus_stop,ТЦ «Алатырь»,56.8321827,60.5842439
507,tram_stop,Посадская улица,56.8183611,60.5885162
508,bus_stop,Сахалинская,56.8617766,60.6629533
509,tram_stop,Улица Кузнецова,56.887367,60.6078773
510,bus_stop,Сады,56.8326269,60.3344467
511,bus_stop,Баумана,56.8971444,60.6410658
512,bus_stop,Турбинный завод,56.8817986,60.6341162
513,bus_stop,Красных командиров,56.900933,60.6367955
514,bus_stop,Спортивная,56.8941273,60.6415213
515,bus_stop,Таганская,56.905569,60.6333351
516,bus_stop,Шефская,56.8920452,60.6380408
517,bus_stop,Войкова,56.9022615,60.6352831
518,bus_stop,Турбинный завод,56.8817278,60.6333729
519,bus_stop,Красных командиров,56.898309,60.6397368
520,bus_stop,Таганская,56.9049629,60.6321914
521,bus_stop,Шефская,56.891316,60.6358538
522,bus_stop,Unknown,56.7645147,60.5909064
523,tram_stop,Улица Кирова,56.8412266,60.5616581
524,bus_stop,Педуниверситет,56.8787834,60.6106869
525,tram_stop,"ТРЦ ""Карнавал""",56.852516,60.552975
526,tram_stop,Таганский ряд,56.861057,60.5485054
527,tram_stop,Улица Бебеля,56.8652294,60.5496496
528,tram_stop,Улица Бебеля,56.8658353,60.5495303
529,tram_stop,Улица Сварщиков,56.8803319,60.5585519
530,tram_stop,Улица Лукиных,56.8830953,60.5613563
531,tram_stop,Улица Лукиных,56.88414,60.562529
532,tram_stop,ДК ВОС (Дом культуры Всероссийского общества слепых),56.8645947,60.5370305
533,tram_stop,Техническая улица,56.866163,60.5325887
534,tram_stop,Улица Ватутина,56.8714848,60.5206839
535,tram_stop,Кишинёвская улица,56.8789338,60.5095593
536,tram_stop,Дружининская улица,56.8813445,60.5037108
537,tram_stop,Библиотека,56.8875941,60.566216
538,tram_stop,Донбасская улица,56.89049,60.5693562
539,tram_stop,Донбасская улица,56.8909396,60.5697411
540,tram_stop,Расточная улица,56.877465,60.5131321
541,tram_stop,Улица 40-летия ВЛКСМ,56.8347599,60.6916964
542,tram_stop,Улица 40-летия ВЛКСМ,56.8348025,60.6916909
543,bus_stop,Сосновый бор,56.7812391,60.6815957
544,bus_stop,Лечебный,56.7949079,60.7274359
545,bus_stop,Лечебный,56.7949077,60.7276623
546,bus_stop,Исток,56.7874296,60.7880474
547,tram_stop,Слесарей,56.8395255,60.5582963
548,bus_stop,Лесничество,56.7768571,60.8014426
549,bus_stop,Улица Трактовая,56.7793104,60.7950476
550,bus_stop,Улица Трактовая,56.7794067,60.7951473
551,bus_stop,Союз,56.8090014,60.7668033
552,bus_stop,Екатеринбург. Северный автовокзал,56.8582675,60.5992254
553,bus_stop,База ОМОН,56.8318677,60.5178757
554,tram_stop,Теплоходный проезд,56.8635168,60.5401454
555,bus_stop,Белая башня,56.8937454,60.5713619
556,bus_stop,Гора Хрустальная,56.8311499,60.3936379
557,bus_stop,Гора Хрустальная,56.8312832,60.3893369
558,bus_stop,ЖБИ,56.8289659,60.6935623
559,bus_stop,Заводоуправление,56.8338588,60.6943073
560,bus_stop,Заводоуправление,56.8340984,60.6943437
561,bus_stop,Супермаркет Кировский,56.8351372,60.6851693
562,bus_stop,Супермаркет Кировский,56.8351739,60.6842243
563,bus_stop,Профессорская,56.8406415,60.6518237
564,bus_stop,Комсомольская,56.841142,60.6589221
565,bus_stop,Комсомольская,56.8411772,60.6604603
566,bus_stop,Высоцкого,56.8429215,60.6862461
567,bus_stop,ЖБИ,56.8261861,60.6885728
568,bus_stop,Каменные палатки,56.8412695,60.6788337
569,bus_stop,Комсомольский микрорайон,56.8273598,60.6828986
570,bus_stop,Комсомольский микрорайон,56.8276831,60.6825082
571,bus_stop,Медицинский колледж,56.8281141,60.6828324
572,bus_stop,Новгородцевой,56.8343491,60.6705764
573,bus_stop,Новгородцевой,56.841289,60.6729516
574,bus_stop,Развилки,56.8391535,60.6692969
575,bus_stop,Развилки,56.8392639,60.6687906
576,bus_stop,Школа,56.8315122,60.6771442
577,bus_stop,Профессорская,56.8401911,60.6506765
578,bus_stop,Бульвар Малахова,56.7959448,60.6216549
579,bus_stop,Ж/Д Вокзал,56.8569548,60.6081912
580,bus_stop,Молодогвардейцев,56.7841172,60.667478
581,bus_stop,Самоцветный бульвар,56.7959657,60.614949
582,bus_stop,"ТЦ ""Дирижабль""",56.7962792,60.6282257
583,bus_stop,Уральская,56.8609378,60.6239554
584,bus_stop,Филармония,56.8426946,60.6101634
585,bus_stop,Щербакова,56.781641,60.6565259
586,bus_stop,Южная,56.8007235,60.6120916
587,bus_stop,Станция Исток,56.7885008,60.7897909
588,bus_stop,"Метро ""Ботаническая""",56.7972526,60.6310574
589,bus_stop,Бухара-Урал,56.8016438,60.7798516
590,bus_stop,ДК Гагарина,56.8249467,60.6459552
591,bus_stop,Завод ЖБИ,56.8238481,60.6962729
592,bus_stop,Парфюмерная фабрика,56.8287242,60.6634178
593,bus_stop,Поворот на Исток,56.7719768,60.8713897
594,bus_stop,Посёлок Кольцово,56.7740367,60.8173795
595,bus_stop,Реактивная,56.7755219,60.8331847
596,bus_stop,Тубсанаторий,56.8171746,60.7310628
597,bus_stop,Шарташский рынок,56.8302289,60.6361341
598,bus_stop,Энгельса,56.8352803,60.6343443
599,bus_stop,Боровая,56.8610056,60.6496676
600,bus_stop,Бухара-Урал,56.8017601,60.7799515
601,bus_stop,ДК Гагарина,56.8251603,60.6448819
602,bus_stop,Завод ЖБИ,56.8240444,60.696154
603,bus_stop,Малышева,56.8381849,60.6332979
604,bus_stop,Поворот на Исток,56.7712339,60.8695361
605,bus_stop,Посёлок Кольцово,56.7739241,60.8164053
606,bus_stop,Сибирский тракт,56.8271126,60.6375953
607,bus_stop,ТЦ Восточный,56.8341942,60.6347604
608,bus_stop,Шарташский рынок,56.8292485,60.6367359
609,bus_stop,Дачная,56.8721386,60.6850381
610,bus_stop,Дачная,56.8724886,60.6857897
611,bus_stop,Норильская,56.8821745,60.6951141
612,bus_stop,Поворот на Изоплит,56.8848637,60.7221717
613,bus_stop,Поворот на Изоплит,56.885449,60.7241292
614,bus_stop,Поворот на Изоплит,56.8854702,60.7226347
615,bus_stop,Посёлок Калиновский,56.9049228,60.7236877
616,bus_stop,Проезжая,56.8748915,60.6899346
617,bus_stop,Проезжая,56.8755511,60.6909652
618,bus_stop,Рыбаков,56.8841058,60.7123302
619,bus_stop,Рыбаков,56.8841124,60.7170196
620,bus_stop,Блюхера,56.8573194,60.657646
621,bus_stop,"Центр культуры ""Урал""",56.8548611,60.6598725
622,bus_stop,Магазин,56.8767331,60.7353608
623,bus_stop,Магазин,56.8770817,60.7354607
624,bus_stop,Ясли,56.8695698,60.7346125
625,bus_stop,Ясли,56.8699926,60.7341018
626,bus_stop,Академический микрорайон,56.7927684,60.5220552
627,bus_stop,Академический микрорайон,56.7929169,60.520932
628,bus_stop,Академический микрорайон,56.7934768,60.5222676
629,bus_stop,Барвинка,56.784652,60.5370219
630,bus_stop,Барвинка,56.7850318,60.5360033
631,bus_stop,Бардина,56.8036691,60.5635313
632,bus_stop,Бардина,56.8047882,60.5605713
633,bus_stop,Павла Шаманова,56.7898233,60.5155326
634,bus_stop,Горбольница № 6,56.807155,60.5429324
635,bus_stop,Двинская,56.7880126,60.53065
636,bus_stop,Двинская,56.7880864,60.5296043
637,bus_stop,Двинская,56.7887434,60.529659
638,bus_stop,Микрохирургия глаза,56.8091647,60.5489613
639,bus_stop,Микрохирургия глаза,56.8093166,60.5485634
640,bus_stop,Решетникова,56.7992571,60.5752255
641,bus_stop,Решетникова,56.7998211,60.5737346
642,bus_stop,Чкалова,56.801891,60.5683014
643,bus_stop,Чкалова,56.8025262,60.56662
644,bus_stop,Чкалова/Краснолесья,56.7827979,60.5400454
645,bus_stop,Ясная,56.8063421,60.5563894
646,bus_stop,Ясная,56.8064955,60.555984
647,bus_stop,Чапаевская,56.8093751,60.718397
648,bus_stop,Екатеринбург-Пассажирский,56.8588477,60.6058692
649,bus_stop,Екатеринбург-Пассажирский,56.8589736,60.6058617
650,bus_stop,Екатеринбург-Пассажирский,56.8591322,60.6058522
651,bus_stop,Екатеринбург-Пассажирский,56.8591788,60.6058494
652,bus_stop,Екатеринбург-Пассажирский,56.859298,60.6058423
653,bus_stop,Екатеринбург-Пассажирский,56.8593494,60.6058392
654,bus_stop,Екатеринбург-Пассажирский,56.8598836,60.6039776
655,bus_stop,Посёлок Широкая речка (поворот),56.6727288,60.4662186
656,bus_stop,Посёлок Широкая Речка (поворот),56.6728745,60.466597
657,bus_stop,Зелёный бор,56.7129933,60.5125033
658,bus_stop,Посёлок Полеводство,56.704686,60.5601803
659,bus_stop,Посёлок Полеводство,56.7044402,60.5596424
660,bus_stop,"Сад ""Родничок""",56.7085392,60.5686547
661,bus_stop,Сады,56.738308,60.5993689
662,bus_stop,Сады,56.738437,60.5994855
663,bus_stop,Ангарская,56.8884044,60.5033514
664,bus_stop,Ангарская,56.8885212,60.5035204
665,bus_stop,Белякова,56.8923853,60.4882159
666,bus_stop,Билимбаевская,56.8816163,60.517531
667,bus_stop,Ватутина,56.8708817,60.520837
668,bus_stop,Ватутина,56.8722249,60.5200745
669,bus_stop,Вокзальная,56.8572164,60.59978
670,bus_stop,ДК ВОС,56.8641639,60.5377928
671,bus_stop,ДК ВОС,56.8645016,60.5368223
672,bus_stop,ДМБ № 9,56.8934989,60.4847899
673,bus_stop,Заречный,56.8568693,60.5534143
674,bus_stop,Кунарская,56.8779168,60.5135406
675,bus_stop,Кунарская,56.878284,60.5140354
676,bus_stop,Маневровая,56.8745245,60.5171296
677,bus_stop,Матросская,56.887107,60.490603
678,bus_stop,Матросская,56.887892,60.4897309
679,bus_stop,Стрелочников,56.8559376,60.5851497
680,bus_stop,Стрелочников,56.8561515,60.586663
681,bus_stop,Теплоходный проезд,56.863012,60.5411398
682,bus_stop,Теплоходный проезд,56.8634478,60.5398435
683,bus_stop,Техническая,56.8657864,60.5331451
684,bus_stop,Техническая,56.8661237,60.5322062
685,bus_stop,Железнодорожный техникум,56.8840023,60.5122254
686,bus_stop,Железнодорожный техникум,56.8848334,60.5102211
687,bus_stop,Трамвайное кольцо,56.8845421,60.4979318
688,bus_stop,Трамвайное кольцо,56.8848391,60.4983118
689,bus_stop,Хладокомбинат № 3,56.8887805,60.5066579
690,bus_stop,Черепанова,56.85755,60.5641291
691,bus_stop,Черепанова,56.8575725,60.5661618
692,bus_stop,3-го Интернационала,56.8565569,60.5733029
693,bus_stop,3-го Интернационала,56.8569751,60.5715503
694,bus_stop,Белякова,56.8906981,60.4879313
695,bus_stop,Полюсная,56.89028,60.4823214
696,bus_stop,Полюсная,56.8903537,60.4833522
697,bus_stop,Посёлок 7 ключей,56.889759,60.4751496
698,bus_stop,Билимбаевская,56.8806834,60.5173186
699,bus_stop,Вокзальная,56.8573143,60.5977565
700,bus_stop,Горького,56.83504,60.6081492
701,bus_stop,Автопредприятие,56.8851271,60.53203
702,bus_stop,Монтажников,56.8870058,60.5261285
703,bus_stop,Монтажников,56.8871814,60.5275538
704,bus_stop,Уралтехгаз,56.8828445,60.5363803
705,tram_stop,Маневровая улица,56.8740237,60.5177905
706,bus_stop,3-го Интернационала,56.855561,60.5746373
